0.215252,-78.7367,164.467,36.7595,4.02686
0.215512,-78.7368,164.461,36.7635,4.0293
0.215866,-78.7369,164.453,36.7651,4.03663
0.216067,-78.7369,164.451,36.7623,4.03418
0.216238,-78.7369,164.448,36.76,4.03907
0.216586,-78.7369,164.437,36.7499,4.04639
0.216885,-78.7368,164.432,36.7463,4.04884
0.216894,-78.7368,164.432,36.7462,4.05128
0.217602,-78.7367,164.419,36.738,4.06593
0.217695,-78.7367,164.417,36.737,4.06349
0.217946,-78.7366,164.411,36.7341,4.06593
0.218307,-78.7365,164.402,36.7303,4.06349
0.218504,-78.7365,164.397,36.7282,4.06349
0.218634,-78.7364,164.394,36.7269,4.06349
0.218988,-78.7364,164.385,36.7219,4.0586
0.219077,-78.7363,164.383,36.7205,4.0586
0.219335,-78.7363,164.377,36.7164,4.06105
0.219696,-78.7362,164.368,36.7107,4.06105
0.219893,-78.7362,164.363,36.7045,4.06105
0.220041,-78.7362,164.36,36.6993,4.06105
0.220368,-78.7362,164.352,36.6879,4.0586
0.220703,-78.7362,164.344,36.6754,4.0586
0.220726,-78.7362,164.343,36.6745,4.06349
0.221074,-78.7361,164.335,36.6614,4.0586
0.221409,-78.7361,164.327,36.6568,4.0586
0.221522,-78.7361,164.324,36.6553,4.0586
0.221768,-78.7361,164.318,36.6524,4.05616
0.222087,-78.7362,164.311,36.6557,4.0586
0.222339,-78.7362,164.305,36.6582,4.05616
0.222448,-78.7362,164.303,36.6593,4.06349
0.222829,-78.7362,164.294,36.6614,4.06105
0.22292,-78.7362,164.291,36.6619,4.06349
0.223186,-78.7362,164.285,36.6628,4.06593
0.223525,-78.7361,164.277,36.6621,4.07081
0.223736,-78.7361,164.272,36.6617,4.07081
0.223825,-78.7361,164.27,36.6616,4.07081
0.224186,-78.736,164.262,36.6618,4.07081
0.224263,-78.736,164.26,36.6618,4.06837
0.224531,-78.7359,164.254,36.6622,4.06837
0.22489,-78.7357,164.245,36.6655,4.06593
0.225127,-78.7355,164.239,36.6677,4.06593
0.225238,-78.7355,164.236,36.6681,4.06593
0.225595,-78.7352,164.226,36.6685,4.07081
0.225944,-78.7349,164.219,36.6669,4.07081
0.22595,-78.7349,164.219,36.6668,4.07081
0.226274,-78.7347,164.213,36.6635,4.07326
0.226473,-78.7346,164.21,36.6614,4.07814
0.226619,-78.7345,164.207,36.6599,4.0757
0.226975,-78.7343,164.201,36.6562,4.08302
0.227325,-78.734,164.195,36.6525,4.08302
0.227341,-78.734,164.195,36.6524,4.08547
0.227686,-78.7338,164.189,36.6488,4.08791
